,sample,iteration,entropy,pLDDT,watermark
484,000019,10,1.4541015625,0.5381,6.533841539826005e-18
485,000019,11,1.396484375,0.7637,-0.027283460273911514
486,000019,12,1.1708984375,0.8149,6.54374047803829e-18
487,000019,13,1.046875,0.835,-2.24752797093398e-08
488,000019,14,0.7626953125,0.8525,0.003922915361155549
489,000019,15,0.76123046875,0.8306,0.0014041427644284343
490,000019,16,0.74853515625,0.8413,0.0002007432446700791
491,000019,17,0.63720703125,0.8101,0.0005149333276561058
492,000019,18,0.53759765625,0.8174,-9.881294455001234e-08
493,000019,19,0.552734375,0.8145,-1.5166659006884906e-07
494,000019,20,0.56591796875,0.7974,-0.0037974672010207544
495,000019,21,0.345703125,0.811,-0.0032317006285468575
496,000019,22,0.9384765625,0.8003,-0.0035510039998118414
497,000019,23,0.6416015625,0.7842,-0.0035510039998118414
498,000019,24,1.16796875,0.792,-0.0035510039998118414
499,000019,25,0.69580078125,0.7988,-0.004059436680392242
500,000020,1,2.716796875,0.3484,0.006329096160034076
501,000020,2,2.73828125,0.3145,0.00030839315431768766
502,000020,3,2.60546875,0.3237,-0.0007100463736387543
503,000020,4,2.306640625,0.4685,0.007097162407696561
504,000020,5,2.099609375,0.5068,0.0037679335542445958
505,000020,6,2.072265625,0.5054,-9.896269032619656e-05
506,000020,7,1.958984375,0.5562,-0.0036464434755152995
507,000020,8,1.7626953125,0.5806,0.005767508605955596
508,000020,9,1.6142578125,0.5903,0.009826176804135611
509,000020,10,1.4287109375,0.7168,-2.825270551831743e-08
510,000020,11,1.2822265625,0.7661,-0.0019534777036256633
511,000020,12,1.048828125,0.8198,7.877042917329297e-07
512,000020,13,0.91748046875,0.8364,-0.02767346979038643
513,000020,14,0.8369140625,0.8442,-0.000827839170036912
514,000020,15,0.671875,0.8677,-7.247724528080222e-05
515,000020,16,0.6103515625,0.8784,0.009281363920331659
516,000020,17,0.57177734375,0.8784,8.859574011712418e-05
517,000020,18,0.37890625,0.8008,-1.2056950566382424e-05
518,000020,19,0.5849609375,0.8135,0.00029993107227333643
519,000020,20,0.269775390625,0.7944,-0.0007291696919647615
520,000020,21,0.89306640625,0.7925,-0.0007291696919647615
521,000020,22,0.8115234375,0.7964,-0.0007291696919647615
522,000020,23,0.84765625,0.8267,-0.0007291696919647615
523,000020,24,0.98193359375,0.7998,-0.0007291696919647615
524,000020,25,1.28125,0.7935,-0.0007291696919647615
525,000021,1,2.736328125,0.3408,0.002021966453510618
526,000021,2,2.712890625,0.3855,0.003957934393856416
527,000021,3,2.6328125,0.4116,-0.00036224622109261653
528,000021,4,2.509765625,0.3391,-0.00020388214131267408
529,000021,5,2.369140625,0.48,-1.7447284145643327e-08
530,000021,6,2.08984375,0.4026,0.003872253082853161
531,000021,7,1.953125,0.4905,0.005296063308342758
532,000021,8,1.8486328125,0.4355,-1.3420388139548955e-07
533,000021,9,1.5537109375,0.5435,-0.004122378352282879
534,000021,10,1.46875,0.5859,0.002889394539936807
535,000021,11,1.3603515625,0.6025,-0.0024166626952625697
536,000021,12,1.22265625,0.7256,-0.002527963955497172
537,000021,13,1.12890625,0.7163,-0.002786219422506613
538,000021,14,1.0478515625,0.8237,-0.0033468029697203555
539,000021,15,0.8466796875,0.8071,-0.0021561123002466175
540,000021,16,0.7177734375,0.8408,1.6401111890026847e-07
541,000021,17,0.54052734375,0.8569,-0.00026071530159371345
542,000021,18,0.477783203125,0.8604,-0.0034002137560590895
543,000021,19,0.49462890625,0.8047,-0.0038628067630211843
544,000021,20,0.57275390625,0.793,-0.0023691595507538687
545,000021,21,0.285888671875,0.8198,-1.0794926298289569e-08
546,000021,22,0.86474609375,0.8462,-9.986160186692871e-08
547,000021,23,0.81982421875,0.8379,-0.002113401114122261
548,000021,24,1.005859375,0.8086,-0.002113401114122261
549,000021,25,1.2822265625,0.8057,-0.002113401114122261
550,000022,1,2.65625,0.3433,0.00041685270174948025
551,000022,2,2.751953125,0.3638,0.017808884746846887
552,000022,3,2.6171875,0.4043,-0.0001243669709104214
553,000022,4,2.591796875,0.3296,0.002251787814574621
554,000022,5,2.546875,0.364,0.0022222860829667485
555,000022,6,2.23828125,0.3474,-0.0006899803859571722
556,000022,7,2.0859375,0.4175,-7.011286889377702e-05
557,000022,8,2.083984375,0.4092,-0.00017300571773986272
558,000022,9,1.7490234375,0.4575,-0.002881998152407597
559,000022,10,1.6728515625,0.5869,0.0030491606243263913
560,000022,11,1.48828125,0.7812,-3.0818545056968474e-05
561,000022,12,1.3662109375,0.7983,-0.004164254470581025
562,000022,13,1.1435546875,0.853,-0.0007598477274818327
563,000022,14,0.91162109375,0.8809,-0.0008047067398158948
564,000022,15,0.85009765625,0.8823,-0.0039918519010521125
565,000022,16,0.6474609375,0.9263,-0.0009268765108325083
566,000022,17,0.59716796875,0.9243,-0.0008259533156323266
567,000022,18,0.4755859375,0.9336,0.00013198017481797983
568,000022,19,0.63671875,0.9341,-0.0009248933269858026
569,000022,20,0.58203125,0.9224,6.543936511238321e-18
570,000022,21,0.6396484375,0.9302,-0.004150450064398431
571,000022,22,0.75,0.9268,-1.6029057281891598e-08
572,000022,23,0.84423828125,0.9292,-1.0376577021905319e-07
573,000022,24,0.88525390625,0.9263,-1.0376577021905319e-07
574,000022,25,1.216796875,0.9307,-1.0376577021905319e-07
575,000023,1,2.646484375,0.4778,0.000960423625513046
576,000023,2,2.65625,0.3506,0.0051389109988463355
577,000023,3,2.5703125,0.4431,-0.0008259414927602599
578,000023,4,2.486328125,0.3657,-0.002176284151216668
579,000023,5,2.21484375,0.4595,0.005318370487603946
580,000023,6,2.17578125,0.4336,0.0009616183577268178
581,000023,7,2.099609375,0.4187,0.030291653229888745
582,000023,8,1.8720703125,0.4932,-0.0029913682949159054
583,000023,9,1.716796875,0.6206,0.002612025712351057
584,000023,10,1.58984375,0.6982,0.0029277263903000894
585,000023,11,1.5302734375,0.7798,-0.0041548677828708025
586,000023,12,1.123046875,0.8687,0.007213326833480721
587,000023,13,0.92578125,0.9043,-0.026738105057207136
588,000023,14,0.81640625,0.9219,-0.004160619224724008
589,000023,15,0.69775390625,0.9307,-0.04133343928812949
590,000023,16,0.6396484375,0.9312,-0.037367519908689695
591,000023,17,0.50732421875,0.9321,-0.03561222382921578
592,000023,18,0.477783203125,0.937,-0.03897196667541211
593,000023,19,0.445068359375,0.9399,-0.037410478717875006
594,000023,20,0.650390625,0.9341,-0.036918236058374604
595,000023,21,0.595703125,0.9263,-0.03456458381338501
596,000023,22,0.61181640625,0.9146,-0.03456458381338501
597,000023,23,0.8193359375,0.9214,-0.03456458381338501
598,000023,24,0.65966796875,0.9209,-0.03456458381338501
599,000023,25,1.17578125,0.9116,-0.03456458381338501
600,000024,1,2.640625,0.4578,-8.30081118502256e-10
601,000024,2,2.728515625,0.3694,0.001550228456392605
602,000024,3,2.5703125,0.4832,0.0014763687623830096
603,000024,4,2.326171875,0.4287,-0.0036475150119539695
604,000024,5,2.271484375,0.4397,-0.0005010186385653991
605,000024,6,2.076171875,0.4639,0.003933309807091945
606,000024,7,2.05078125,0.4268,0.009946602936991344
607,000024,8,1.748046875,0.5327,0.01984628681029499
608,000024,9,1.4990234375,0.583,0.006213115988456586
609,000024,10,1.41015625,0.4985,0.0012971102814958585
610,000024,11,1.314453125,0.562,-1.8040610551713354e-07
611,000024,12,1.1845703125,0.6758,0.006142689851020733
612,000024,13,1.021484375,0.5698,-0.0027739299267485057
613,000024,14,0.9111328125,0.5967,-0.0025549409185149363
614,000024,15,0.830078125,0.6538,-1.516463525709933e-05
615,000024,16,0.77783203125,0.7017,-0.0041180746703150944
616,000024,17,0.630859375,0.7085,0.0011192183250723492
617,000024,18,0.59521484375,0.7417,-0.0008951623127674488
618,000024,19,0.5029296875,0.7773,1.4390820004091948e-05
619,000024,20,0.58984375,0.7974,-5.046276815703157e-09
620,000024,21,0.67138671875,0.8574,-0.0039032314695459027
621,000024,22,0.7890625,0.853,-0.004135030395651981
622,000024,23,0.748046875,0.8384,6.577260856925026e-18
623,000024,24,1.125,0.8252,-0.02701737816989369
624,000024,25,1.2392578125,0.8174,-0.02701737816989369
625,000025,1,2.703125,0.2878,-0.0005957364474177204
626,000025,2,2.7578125,0.3711,-1.1332017333144701e-07
627,000025,3,2.568359375,0.3933,0.00020673889428323572
628,000025,4,2.3203125,0.3708,0.002577082355448901
629,000025,5,2.359375,0.3801,8.296815297760204e-05
630,000025,6,2.265625,0.4048,-0.002459846721341294
631,000025,7,2.08203125,0.3657,0.0012339576149896503
632,000025,8,1.8857421875,0.5337,0.005385568121544365
633,000025,9,1.6904296875,0.4319,0.006259026305351412
634,000025,10,1.451171875,0.6226,0.004915337516962381
635,000025,11,1.2890625,0.6001,0.00012116344306218468
636,000025,12,1.1923828125,0.6655,-2.2510727996668568e-08
637,000025,13,1.1689453125,0.6152,0.0003146800474221681
638,000025,14,0.9716796875,0.6904,-0.00024269014611753847
639,000025,15,0.89208984375,0.7393,0.00027985423155240524
640,000025,16,0.73388671875,0.8164,-0.004096611427865257
641,000025,17,0.69580078125,0.8188,0.0023512429188746325
642,000025,18,0.58447265625,0.8442,0.000326420688912199
643,000025,19,0.50048828125,0.8691,0.006159582060498797
644,000025,20,0.62890625,0.8735,0.005077266556731713
645,000025,21,0.4794921875,0.8506,0.00093438575113719
646,000025,22,0.54833984375,0.8828,0.0002068156529789547
647,000025,23,0.916015625,0.8848,1.1153953573440553e-05
648,000025,24,0.98876953125,0.8813,1.1153953573440553e-05
649,000025,25,1.2080078125,0.8691,1.1153953573440553e-05
650,000026,1,2.6953125,0.3513,-0.00021810309788296463
651,000026,2,2.740234375,0.3213,0.0009246683867981526
652,000026,3,2.513671875,0.3,9.820280745677368e-05
653,000026,4,2.46484375,0.3484,6.947980018198394e-05
654,000026,5,2.353515625,0.415,-3.2217822092806165e-08
655,000026,6,2.20703125,0.3992,-0.0003227523220834007
656,000026,7,2.060546875,0.4639,-0.003754403026905461
657,000026,8,1.90625,0.5044,-0.004103365784357993
658,000026,9,1.82421875,0.468,0.005156730991014574
659,000026,10,1.677734375,0.4634,-0.0008583167924007852
660,000026,11,1.4736328125,0.5239,-0.004102885042097312
661,000026,12,1.294921875,0.5815,3.966204206710608e-05
662,000026,13,1.1279296875,0.668,-0.0019362700353868431
663,000026,14,0.92529296875,0.7852,-0.0002536235016515516
664,000026,15,0.6875,0.8652,-0.0029694672211008355
665,000026,16,0.61865234375,0.8818,-0.0019769061175450263
666,000026,17,0.4990234375,0.9087,-1.1540296585962901e-07
667,000026,18,0.51611328125,0.9014,-0.004154445377618818
668,000026,19,0.5234375,0.9194,-6.4575076347031e-05
669,000026,20,0.51171875,0.9111,-0.000974251158367509
670,000026,21,0.8115234375,0.9023,-0.0005456151791422628
671,000026,22,0.56005859375,0.8955,-0.004024480019901383
672,000026,23,1.0380859375,0.895,-0.004024480019901383
673,000026,24,0.75830078125,0.895,-7.400587220392548e-08
674,000026,25,1.3984375,0.8999,-7.400587220392548e-08
675,000027,1,2.720703125,0.3049,-8.391072048275974e-08
676,000027,2,2.736328125,0.4001,-0.004050191534378217
677,000027,3,2.513671875,0.3901,0.004571264223344751
678,000027,4,2.330078125,0.3936,0.004816001675148479
679,000027,5,2.423828125,0.4314,-0.03488330957524319
680,000027,6,2.1484375,0.4695,-0.0006740226444413092
681,000027,7,1.986328125,0.4314,0.0038145446498296653
682,000027,8,1.962890625,0.5044,0.012211290809680753
683,000027,9,1.7626953125,0.522,-0.0037085121635446814
684,000027,10,1.771484375,0.5386,0.0008571681831200384
685,000027,11,1.6103515625,0.4883,0.011589004580189632
686,000027,12,1.3486328125,0.6069,-2.4456820216175197e-08
687,000027,13,1.220703125,0.6167,-7.61382225089851e-05
688,000027,14,0.9951171875,0.6802,-0.003950545483887652
689,000027,15,0.8408203125,0.7173,0.008141582221753707
690,000027,16,0.76708984375,0.7275,0.00317018522333537
691,000027,17,0.61865234375,0.7505,0.004203090504284829
692,000027,18,0.53125,0.7842,-0.004124925502964158
693,000027,19,0.662109375,0.7661,-0.0002635692846264595
694,000027,20,0.583984375,0.8008,0.0012436692775961294
695,000027,21,0.77490234375,0.7939,0.0026283269417989863
696,000027,22,0.97314453125,0.7612,0.0026283269417989863
697,000027,23,0.82470703125,0.814,0.0026283269417989863
698,000027,24,0.5390625,0.7681,0.002019040220398907
699,000027,25,1.3720703125,0.6953,0.002019040220398907
700,000028,1,2.642578125,0.4856,-0.00011309065076395633
701,000028,2,2.73828125,0.3831,-0.00040659047540430975
702,000028,3,2.591796875,0.3562,6.965183020993942e-05
703,000028,4,2.46875,0.3655,-0.0026709353258746737
704,000028,5,2.41796875,0.4285,-1.6190954262449387e-07
705,000028,6,2.111328125,0.405,0.014654658856713465
706,000028,7,2.05078125,0.4187,0.004363834768058322
707,000028,8,1.9697265625,0.3792,0.007354300876201175
708,000028,9,1.765625,0.4631,-0.002467473832942997
709,000028,10,1.681640625,0.4968,0.00012872049500491436
710,000028,11,1.421875,0.583,-0.003390958326840311
711,000028,12,1.07421875,0.6099,0.004884300850453632
712,000028,13,1.025390625,0.7446,0.007832276070014493
713,000028,14,0.9443359375,0.7373,-5.729991253717661e-09
714,000028,15,0.75634765625,0.7905,-0.00033386325644836276
715,000028,16,0.728515625,0.7881,0.0002649040063064864
716,000028,17,0.5576171875,0.835,0.0030088708646134332
717,000028,18,0.4658203125,0.8071,0.0004998032543943251
718,000028,19,0.41943359375,0.8555,0.0010615467094214348
719,000028,20,0.4853515625,0.8789,-6.0927555237254294e-05
720,000028,21,0.51171875,0.8936,-0.0009675250683722492
721,000028,22,0.921875,0.8945,-2.351669604098874e-08
722,000028,23,0.354248046875,0.8545,-2.351669604098874e-08
723,000028,24,0.95947265625,0.8936,-2.351669604098874e-08
724,000028,25,0.90087890625,0.8687,-2.351669604098874e-08
725,000029,1,2.72265625,0.3071,-0.0009799942194022443
726,000029,2,2.771484375,0.3037,-0.029746500947259894
727,000029,3,2.642578125,0.3552,0.00044069194247182975
728,000029,4,2.48828125,0.4624,-0.0034876528471805
729,000029,5,2.361328125,0.3713,-2.6706931167075777e-05
730,000029,6,2.240234375,0.4016,0.013584695765518351
731,000029,7,2.13671875,0.4866,0.00493134357557326
732,000029,8,2.033203125,0.3618,0.0009129693629141289
733,000029,9,1.732421875,0.4717,-0.0005082218804203179
734,000029,10,1.6728515625,0.5366,-0.004111353469255105
735,000029,11,1.5322265625,0.5151,0.0029101229771741066
736,000029,12,1.3388671875,0.6924,-0.002927367734749109
737,000029,13,1.1650390625,0.6841,-1.484054642980739e-07
738,000029,14,1.01953125,0.707,1.7129216351193588e-18
739,000029,15,0.9111328125,0.791,-2.070155358255884e-05
740,000029,16,0.57470703125,0.8394,0.0003864793694421803
741,000029,17,0.7041015625,0.835,-0.0008966777994580954
742,000029,18,0.48974609375,0.8442,-0.0033195379268695304
743,000029,19,0.5576171875,0.8496,-0.0019469877744331954
744,000029,20,0.63720703125,0.8359,-0.031877215029428196
745,000029,21,0.45751953125,0.854,-0.03454649136985394
746,000029,22,0.82421875,0.8501,-0.03533569306369594
747,000029,23,0.6357421875,0.8228,-0.03339990634427986
748,000029,24,0.478759765625,0.8413,-0.03339990634427986
749,000029,25,1.18359375,0.8853,-0.03339990634427986
750,000030,1,2.720703125,0.3125,-0.004087224754730376
751,000030,2,2.701171875,0.4053,1.3282659926628892e-17
752,000030,3,2.591796875,0.3982,-6.475979390447898e-09
753,000030,4,2.53515625,0.384,0.001619832553665504
754,000030,5,2.2734375,0.4788,-5.3514114810099083e-08
755,000030,6,2.15234375,0.5166,0.0018866830428348746
756,000030,7,1.9501953125,0.5,-4.390687553692076e-09
757,000030,8,1.7763671875,0.5571,-2.1459397664603562e-08
758,000030,9,1.6533203125,0.5161,0.009493932759267243
759,000030,10,1.435546875,0.6528,0.00016264083151377312
760,000030,11,1.41015625,0.6553,0.0024496939651287714
761,000030,12,1.1640625,0.8032,0.0035617765945989976
762,000030,13,1.001953125,0.7305,0.0028370908142882345
763,000030,14,0.88037109375,0.8774,-0.003363858630622197
764,000030,15,0.75927734375,0.8984,-5.5355902134002904e-05
765,000030,16,0.64501953125,0.9058,-1.467917871203733e-07
766,000030,17,0.5458984375,0.9131,-0.0007502780650118501
767,000030,18,0.556640625,0.8945,-0.0004990464585778211
768,000030,19,0.57373046875,0.8994,-0.0037388108696954424
769,000030,20,0.63134765625,0.8994,-0.004128295744563956
770,000030,21,0.634765625,0.8999,-0.004128295744563956
771,000030,22,0.921875,0.8672,-1.1616542360133472e-08
772,000030,23,0.8447265625,0.8726,-1.1616542360133472e-08
773,000030,24,1.0810546875,0.8975,-1.1616542360133472e-08
774,000030,25,1.1943359375,0.8862,-1.1616542360133472e-08
775,000031,1,2.71875,0.3428,0.0012580008091057499
776,000031,2,2.748046875,0.3411,7.465968422434507e-05
777,000031,3,2.62109375,0.3855,-0.002462017848509343
778,000031,4,2.43359375,0.4495,0.0006685867156707853
779,000031,5,2.337890625,0.3662,4.3116274095495594e-05
780,000031,6,2.23828125,0.3396,0.006805274616437124
781,000031,7,2.1953125,0.4548,0.0025616801774397124
782,000031,8,1.994140625,0.5234,-0.004064036867256093
783,000031,9,1.630859375,0.4241,0.009400351100836007
784,000031,10,1.6298828125,0.5264,-0.00023228785641119486
785,000031,11,1.421875,0.5747,0.0008581306443340153
786,000031,12,1.30859375,0.6162,0.017363749378922544
787,000031,13,1.087890625,0.6045,-0.0025874418045823623
788,000031,14,1.1103515625,0.6099,0.00010158244629085433
789,000031,15,0.96484375,0.6914,0.008373087731539414
790,000031,16,0.83154296875,0.7617,0.015447595940255687
791,000031,17,0.67138671875,0.7856,-0.004159478392375335
792,000031,18,0.5888671875,0.8086,0.0013936508369282452
793,000031,19,0.521484375,0.8101,-4.34358713304289e-06
794,000031,20,0.6015625,0.8335,0.0027741376127162765
795,000031,21,0.74072265625,0.8262,1.900374491617049e-05
796,000031,22,0.9990234375,0.8188,9.071507745163007e-05
797,000031,23,0.625,0.8203,-2.5870714815700874e-06
798,000031,24,1.3505859375,0.8013,-2.5870714815700874e-06
799,000031,25,0.99267578125,0.7886,-2.5870714815700874e-06
800,000032,1,2.66796875,0.345,-0.003988703507958047
801,000032,2,2.69921875,0.3723,0.003748500323850462
802,000032,3,2.583984375,0.384,-0.0004861715275243216
803,000032,4,2.5078125,0.3691,-0.004156755859475975
804,000032,5,2.37109375,0.3506,-0.00039694184827170943
805,000032,6,2.267578125,0.3591,1.857791466213128e-05
806,000032,7,2.197265625,0.428,-0.0025363780675565183
807,000032,8,2.015625,0.4346,0.004063714630981458
808,000032,9,1.78515625,0.5,-0.0028911122661114674
809,000032,10,1.669921875,0.5269,-0.029449234941425012
810,000032,11,1.408203125,0.4934,-0.00043683618790477975
811,000032,12,1.1728515625,0.6094,-2.3005506929605394e-08
812,000032,13,1.0390625,0.5923,0.0004532616755926061
813,000032,14,1.046875,0.7671,0.0002804499108349928
814,000032,15,0.9306640625,0.8032,0.010200437007673813
815,000032,16,0.69189453125,0.8555,-8.422918842485031e-09
816,000032,17,0.63720703125,0.8564,-0.03281261038762409
817,000032,18,0.54736328125,0.8726,3.19326711016288e-18
818,000032,19,0.513671875,0.8413,-0.004112883825769284
819,000032,20,0.4775390625,0.8462,3.1986754776977796e-18
820,000032,21,0.53857421875,0.8496,-0.02757556921056936
